match_url,home_prob_softmax
https://www.premierleague.com/match/46786,0.4898314022638291
https://www.premierleague.com/match/46845,0.4975325200311549
https://www.premierleague.com/match/46836,0.46944561832513265
https://www.premierleague.com/match/46776,0.48688800693553974
https://www.premierleague.com/match/46876,0.4865370050132894
https://www.premierleague.com/match/46896,0.48739142363822247
https://www.premierleague.com/match/46646,0.4749908874859731
https://www.premierleague.com/match/46946,0.47681039867180997
https://www.premierleague.com/match/46756,0.457938392768093
https://www.premierleague.com/match/46626,0.45748168353220436
https://www.premierleague.com/match/46707,0.4822649432823189
https://www.premierleague.com/match/46917,0.4730012862508605
https://www.premierleague.com/match/46686,0.49413651880737697
https://www.premierleague.com/match/46606,0.511880263524704
https://www.premierleague.com/match/46966,0.4970125355513647
https://www.premierleague.com/match/46937,0.4878249071886131
https://www.premierleague.com/match/46816,0.48808600558343535
https://www.premierleague.com/match/46666,0.48565643662839947
https://www.premierleague.com/match/46727,0.48089181061028
https://www.premierleague.com/match/46675,0.5231484399007937
https://www.premierleague.com/match/46655,0.5155237590789297
https://www.premierleague.com/match/46745,0.49503391330795227
https://www.premierleague.com/match/46615,0.5070382850664008
https://www.premierleague.com/match/46795,0.48874190311843535
https://www.premierleague.com/match/46695,0.4975137704912678
https://www.premierleague.com/match/46865,0.48476471772127716
https://www.premierleague.com/match/46935,0.5027099734636304
https://www.premierleague.com/match/46955,0.47614562327259946
https://www.premierleague.com/match/46765,0.4617250263999546
https://www.premierleague.com/match/46805,0.4915495547332689
https://www.premierleague.com/match/46855,0.4836670631263287
https://www.premierleague.com/match/46915,0.5162292968800726
https://www.premierleague.com/match/46825,0.5202901013883742
https://www.premierleague.com/match/46725,0.5151278813857213
https://www.premierleague.com/match/46635,0.5041211566716012
https://www.premierleague.com/match/46975,0.5080418064672052
https://www.premierleague.com/match/46885,0.4925168088015917
https://www.premierleague.com/match/46705,0.4933016507641515
https://www.premierleague.com/match/46616,0.5021137374079484
https://www.premierleague.com/match/46965,0.4993375003877002
https://www.premierleague.com/match/46685,0.48804602837064887
https://www.premierleague.com/match/46665,0.48994010776379104
https://www.premierleague.com/match/46895,0.4688279806972953
https://www.premierleague.com/match/46945,0.4902249956304785
https://www.premierleague.com/match/46625,0.4774765037059919
https://www.premierleague.com/match/46755,0.4927342614851838
https://www.premierleague.com/match/46706,0.46277649823037564
https://www.premierleague.com/match/46815,0.46874829243520144
https://www.premierleague.com/match/46936,0.4837432321419055
https://www.premierleague.com/match/46726,0.4783872258922837
https://www.premierleague.com/match/46785,0.4997175000300604
https://www.premierleague.com/match/46875,0.5133168498724181
https://www.premierleague.com/match/46775,0.4997175000300604
https://www.premierleague.com/match/46856,0.5022924839356515
https://www.premierleague.com/match/46835,0.4929667139435536
https://www.premierleague.com/match/46645,0.49195569417970236
https://www.premierleague.com/match/46916,0.4773417792941346
https://www.premierleague.com/match/46796,0.5268279599152973
https://www.premierleague.com/match/46897,0.5122987686882298
https://www.premierleague.com/match/46826,0.5057210003171181
https://www.premierleague.com/match/46647,0.5072182484796812
https://www.premierleague.com/match/46806,0.5009787487498751
https://www.premierleague.com/match/46877,0.5051148215742746
https://www.premierleague.com/match/46696,0.4875013542967923
https://www.premierleague.com/match/46728,0.4956363607911551
https://www.premierleague.com/match/46938,0.4926392818091271
https://www.premierleague.com/match/46947,0.48227617913733345
https://www.premierleague.com/match/46918,0.4809305041307541
https://www.premierleague.com/match/46967,0.5175864923010399
https://www.premierleague.com/match/46708,0.5092476953012703
https://www.premierleague.com/match/46777,0.5376051030114917
https://www.premierleague.com/match/46627,0.5253008721604848
https://www.premierleague.com/match/46676,0.5063221630406787
https://www.premierleague.com/match/46857,0.5023849819116091
https://www.premierleague.com/match/46617,0.5132144220233874
https://www.premierleague.com/match/46757,0.5023862318831536
https://www.premierleague.com/match/46866,0.5111406558323405
https://www.premierleague.com/match/46846,0.5058472334211631
https://www.premierleague.com/match/46807,0.5122625405563449
https://www.premierleague.com/match/46976,0.4983137563929697
https://www.premierleague.com/match/46697,0.4874813668140799
https://www.premierleague.com/match/46735,0.491693264366831
https://www.premierleague.com/match/46677,0.491142176833122
https://www.premierleague.com/match/46827,0.4927642551763843
https://www.premierleague.com/match/46636,0.4946089589233369
https://www.premierleague.com/match/46746,0.4758450676309995
https://www.premierleague.com/match/46797,0.49170826023418907
https://www.premierleague.com/match/46766,0.48905050084011686
https://www.premierleague.com/match/46656,0.5066133642981993
https://www.premierleague.com/match/46925,0.5185614663487028
https://www.premierleague.com/match/46607,0.5159783075144778
https://www.premierleague.com/match/46886,0.5124936488262817
https://www.premierleague.com/match/46905,0.5019499901135601
https://www.premierleague.com/match/46715,0.4899313613089217
https://www.premierleague.com/match/46956,0.4913021275193639
https://www.premierleague.com/match/46767,0.5237234238318402
https://www.premierleague.com/match/46842,0.5211498721746993
https://www.premierleague.com/match/46751,0.5216240030767532
https://www.premierleague.com/match/46667,0.497355024672372
https://www.premierleague.com/match/46817,0.5045436249258168
https://www.premierleague.com/match/46716,0.5003562499397158
https://www.premierleague.com/match/46887,0.5007537494290207
https://www.premierleague.com/match/46618,0.49611507818101747
https://www.premierleague.com/match/46657,0.5068633188877416
https://www.premierleague.com/match/46906,0.4858487803251307
