match_url,home_prob_softmax
https://www.premierleague.com/match/14230,0.4791695638635281
https://www.premierleague.com/match/14400,0.47741288343524985
https://www.premierleague.com/match/14350,0.4837082692210865
https://www.premierleague.com/match/14261,0.46598885300882764
https://www.premierleague.com/match/14091,0.4870591406977347
https://www.premierleague.com/match/14111,0.48289542698714605
https://www.premierleague.com/match/14190,0.48274810109237476
https://www.premierleague.com/match/14170,0.47860931441989474
https://www.premierleague.com/match/14281,0.47560189225154004
https://www.premierleague.com/match/14041,0.4610366577989799
https://www.premierleague.com/match/14371,0.5053947906404099
https://www.premierleague.com/match/14200,0.4957526021706986
https://www.premierleague.com/match/14391,0.46383824891102915
https://www.premierleague.com/match/14141,0.49509140770110494
https://www.premierleague.com/match/14320,0.5052135610397492
https://www.premierleague.com/match/14121,0.4903561961366469
https://www.premierleague.com/match/14251,0.5135891525939293
https://www.premierleague.com/match/14071,0.5036849332821908
https://www.premierleague.com/match/14311,0.4759685302916084
https://www.premierleague.com/match/14160,0.5122225645371812
https://www.premierleague.com/match/14250,0.5239454182372847
https://www.premierleague.com/match/14090,0.5107208565858646
https://www.premierleague.com/match/14220,0.5088978105563554
https://www.premierleague.com/match/14410,0.5087491068802403
https://www.premierleague.com/match/14280,0.5284417636286383
https://www.premierleague.com/match/14310,0.49381781506818584
https://www.premierleague.com/match/14040,0.5037511796187487
https://www.premierleague.com/match/14330,0.5211024569745529
https://www.premierleague.com/match/14390,0.48406414919867286
https://www.premierleague.com/match/14120,0.5149380531404913
https://www.premierleague.com/match/14070,0.5184903141632775
https://www.premierleague.com/match/14180,0.5059609675600991
https://www.premierleague.com/match/14370,0.5186550864979457
https://www.premierleague.com/match/14110,0.5125198824022611
https://www.premierleague.com/match/14140,0.5193628119796001
https://www.premierleague.com/match/14260,0.5331463153825653
https://www.premierleague.com/match/14210,0.5269762792983904
https://www.premierleague.com/match/14340,0.4841877744654214
https://www.premierleague.com/match/14181,0.5137602744987664
https://www.premierleague.com/match/14100,0.48151842387616633
https://www.premierleague.com/match/14282,0.4929567159250522
https://www.premierleague.com/match/14142,0.4988162522116568
https://www.premierleague.com/match/14122,0.4909409914396787
https://www.premierleague.com/match/14072,0.5094913597030951
https://www.premierleague.com/match/14262,0.4862297330805412
https://www.premierleague.com/match/14312,0.49330040098853273
https://www.premierleague.com/match/14161,0.5000512499998205
https://www.premierleague.com/match/14372,0.4660560413007178
